ID,Name,Frequency [MHz],Status,Description
41557,ÑuSat 1,145.9,inactive,Mode V Beacon
41557,ÑuSat 1,436.445,active,Mode U TLM FSK 40k
41557,ÑuSat 1,145.935,active,Mode U/V Linear
41557,ÑuSat 1,145.957,invalid,Unknown signal
43466,1KUNS-PF,437.3015,active,Telemetry (drifting)
43466,1KUNS-PF,437.3,active,TLM GMSK
43466,1KUNS-PF,437.3,active,TLM GMSK 9k6
44316,2019-032G - Unknown Satellite,401.305,active,Downlink
44842,2019-087E - Unknown Satellte,401.687,active,Downlink
44884,2019-093F,401.546,active,Mode U
49322,2021-091H,435.75,invalid,Mode U - BPSK 9600
49322,2021-091H,435.75,active,Mode U - FSK 1200
49322,2021-091H,435.75,active,Mode U - FSK 9600
52085,2022-027B,401.55,active,Mode U
52085,2022-027B,400.006,active,UHF Unknown
52420,2022-047AC,437.075,active,Possible Mode U
49324,21091K Unknown Sat 2,435.775,active,Mode U - BPSK 6666
99901,3CAT-1,437.25,active,CW Beacon
99901,3CAT-1,437.25,active,FSK9k6 TLM
41732,3CAT-2,145.97,active,Mode V Telemetry
41732,3CAT-2,2401,active,Mode S Telemetry
46292,"3CAT-5/A, FSSCat A",401.337,active,Downlink
46293,"3CAT-5/B, FSSCat B",401.377,active,Downlink
42775,AALTO-1,437.22,invalid,GFSK9k6
42775,AALTO-1,437.22,active,GFSK9600
42775,AALTO-1,437.22,inactive,TLM CW
42775,AALTO-1,2402,active,S-Band downlink (TI CC1125)
42729,AALTO-2,437.335,active,TLM GFSK
39087,AAUSAT 3,437.425,active,Mode 4800bps FSK CW
41460,AAUSAT 4,437.425,active,Mode U Beacon
41460,AAUSAT 4,437.424,active,"Mode U TLM (default, drifting)"
41460,AAUSAT 4,437.424,active,Mode U TLM
40948,AAUSAT 5,437.425,inactive,CW TLM
40948,AAUSAT 5,437.425,inactive,1k2 GMSK TLM
40948,AAUSAT 5,437.425,inactive,9k6 GMSK TLM
40948,AAUSAT 5,437.425,inactive,4k8 BFSK TLM
32788,AAUSAT-II,437.4295,invalid,PE0SAT - 1k2 MSK TLM
32788,AAUSAT-II,437.425,active,Mode U 1k2 AFSK TLM
44369,ACRUX-1,437.2,active,MODE U GFSK9k6 AX.25
44369,ACRUX-1,437.425,active,MODE U GFSK9k6 AX.25 - Factory Setting
47939,Adelis-Sampson 2,148.8,active,Downlink
47943,Adelis-Sampson 3,148.8,active,Possible Downlink
38760,AENEAS,437.6,active,TLM AFSK
41313,AGGIESAT 4,436.25,inactive,Telemetry
31135,AGILE,149,active,Space-to-Space
48270,AII-BRAVO,401.050207,active,Downlink
48270,AII-BRAVO,402.001,active,second telemetry frequency
31304,AIM,2282.5,active,S Downlink
40054,AISAT,437.25,active,CW Beacon
40054,AISAT,437.513,active,PE0SAT - CW Beacon
40054,AISAT,2259,active,2259 TLM
44104,AISAT-1,145.825,active,APRS AFSK1k2
44104,AISAT-1,2259,active,2259
44104,AISAT-1,2279,active,2279
36797,AISSat-1,145.825,invalid,APRS AFSK1k2
39492,AIST-1,435.265,active,Telemetry Beacon
39492,AIST-1,435.265,active,PSK
41465,AIST-2D,435.315,active,Mode U Doka-B PM/PCM
41465,AIST-2D,435.365,active,Mode U Doka-B PM/PCM
41465,AIST-2D,437.235,active,Mode U Doka-B PM/PCM
41465,AIST-2D,435.27,active,DOKA
43768,AISTECHSAT-2,436.73,inactive,GFSK4k8
43768,AISTECHSAT-2,436.73,active,GFSK9K6
43768,AISTECHSAT-2,436.6,active,Telemetry
44103,AISTECHSAT-3,436.73,active,Mode U - GFSK4k8
44103,AISTECHSAT-3,436.73,active,Mode U - GFSK9k6
19822,AKEBONO,400.45,active,400.45 CW
19822,AKEBONO,2280.5,active,S band center
19822,AKEBONO,2281.25,active,S band edge
43805,al-Farabi-2,436.5,active,CW Beacon
43805,al-Farabi-2,436.5,active,GMSK4k8 TLM
52160,AlfaCrux,437.1,active,Mode U - FSK 4k8 TLM
52160,AlfaCrux,437.125,active,SDR Payload
52160,AlfaCrux,437.225,active,Mode U Digipeater
52160,AlfaCrux,437.1,active,TT&C
1804,ALOUETTE-2,136.981,active,carrier wave
99380,ALPHA,436.5,active,Mode U - FSK9k6
99380,ALPHA,436.5,active,Mode U - LoRa
41789,ALSAT 1N,437.65,active,Mode 9600bps FSK
44394,AMGU-1,436.25,active,Mode U Mobitex 4k8
46287,AmicalSat,436.1,active,Mode U - AFSK1k2 TLM
46287,AmicalSat,2415,invalid,Mode S - GFSK 1Mbps Payload Corrected
46287,AmicalSat,2415,active,Mode S - GFSK 1Mbps Payload
54366,ANAND,401.9,active,Mode U - Beacon
44876,ANGELS,465.988,active,Mode U - ARGOS
44876,ANGELS,1698.4,active,Mode L - Downlink
44876,ANGELS,2238.5,active,2238.5
51841,Anxi Tieguanyin 1,401.734,active,Mode U
43940,AOBA VELOX-IV,437.225,active,GMSK9k6 TLM
41935,AOBA-VELOX 3,437.375,active,1k2 AFSK TLM
41935,AOBA-VELOX 3,437.371,active,CW TLM
42735,AOXIANG-1,436.15,active,TLM BPSK
39416,AprizeSat 7,400.585,active,Store and dump
39425,AprizeSat 8,400.553,active,Store and dump
40018,AprizeSat 9,400.552,active,Store and dump
37793,AprizeSat-6,400.591,active,Store and dump
37793,AprizeSat-6,400.591,invalid,Mode U
99769,APSS-1,435.1,active,Mode U - GMSK
99743,ARCE-1A,2417,active,Mode S - QPSK
99744,ARCE-1B,2417,active,Mode S - QPSK
99745,ARCE-1C,2417,active,Mode S - QPSK
52161,ARCSAT,314.7,active,Mode U 1
52161,ARCSAT,312.05,active,Mode U 2
52161,ARCSAT,268.8,active,Mode U 3
52161,ARCSAT,267.3,active,Mode U 4
54023,ARGOS-4,1703,active,A-DCS L-band downlink
54023,ARGOS-4,465.9875,active,A-DCS UHF downlink
99831,Argus-2,437.29,active,Mode U GFSK9k6 TLM
47719,Arktika-M1,1544.5,active,SARSAT L-Band
43130,ARKYD 6A,401.5,active,Beacon
43130,ARKYD 6A,401.51,active,Downlink
43130,ARKYD 6A,401.989,active,Downlink
44352,ARMADILLO,437.525,active,Mode U CW Beacon
44352,ARMADILLO,437.525,active,Mode U GMSK38k4
44352,ARMADILLO,437.525,active,Mode U GFSK19k2
99343,ARTEMIS 1,2245,active,Possible Mode S
99343,ARTEMIS 1,2203.2,active,RPOD Docking System
99343,ARTEMIS 1,2216.5,active,Orion TDRS 1
99343,ARTEMIS 1,2287.5,active,Orion TDRS 2
47441,ASELSAT,436.95,active,Mode U - CW
47441,ASELSAT,436.95,active,Data Telemetry
53107,ASTROBIO,435.6,active,Mode U - FSK9k6 AX25 G3RUH
53107,ASTROBIO,437.425,active,Mode U - Factory Reset Frequency
43798,Astrocast 0.1,437.175,active,Packet data relay
43798,Astrocast 0.1,2406,active,Transmitter
43798,Astrocast 0.1,437.147,active,STRF find
43798,Astrocast 0.1,437.3,active,Mode U - AFSK1k2
44083,Astrocast 0.2,437.175,active,Telemetry beacon
44083,Astrocast 0.2,2406,active,Transmitter
44083,Astrocast 0.2,437.175,active,Mode U FSK 1200
54367,Astrocast-0304,1530.89,active,Mode L
41168,ATHENOXAT 1,437.485,active,AFSK 4800
41168,ATHENOXAT 1,437.485,active,CW
41168,ATHENOXAT 1,137.5,active,Mode V
41168,ATHENOXAT 1,437.485,active,Mode U - GMSK2k4
41168,ATHENOXAT 1,2430,active,S-band 1MB QPSK
44830,ATL-1,437.175,invalid,GMSK RAW
44830,ATL-1,437.175,active,Mode U GMSK12k5
42737,ATLANTIS,436.39,active,TLM FSK9k6
42737,ATLANTIS,436.3882,active,SV1QZZ - TLM FSK9k6
4068,ATS-5,148.26,active,TLM
99676,Aurora,400.5,active,Mode U - FM
43681,AUTcube2,437.385,active,Telemetry FSK9k6
43681,AUTcube2,437.505,active,WSJT
99355,AZAADISAT,437.4,active,Mode U SSTV
99355,AZAADISAT,437.4,active,Mode U LoRa
99355,AZAADISAT,437.4,active,Mode U TLM 1k2 AFSK AX25
55563,AzaadiSAT-2,437.4,active,Mode U LoRa
55563,AzaadiSAT-2,437.4,active,Mode U TLM 1k2 FSK AX25
55563,AzaadiSAT-2,437.4,active,Experimental - For SatNOGS use only - FSK1k2
45261,AZTECHSAT-1,437.3,active,Mode U GFSK9k6
99425,BAMA-1,437.46,active,Mode U - GFSK4k8
48041,BCCSAT 1,435.635,active,Mode U - GMSK9k6 AX.25 G3RUH
48041,BCCSAT 1,435.635,active,Mode U - AFSK1k2 - SSDV Data
48041,BCCSAT 1,435.635,active,Mode U - CW
48041,BCCSAT 1,435.635,active,Mode U - GMSK4k8 AX.25 G3RUH
52175,BDSat,436.025,active,Mode U/U - GFSK9k6 Digipeater
52175,BDSat,436.025,active,Mode U - CW Beacon
52175,BDSat,145.85,active,Mode V/V - GFSK9k6 Digipeater
52175,BDSat,436.025,active,BDSat UHF 9600 G3RUH AX.25
52175,BDSat,145.85,active,BDSat VHF 9600 G3RUH AX.25
52175,BDSat,145.85,inactive,Mode V - CW Beacon -  occasional
55098,BDSAT-2,436.025,active,Mode U - CW Beacon
55098,BDSAT-2,436.025,active,BDSat2 UHF 9600 G3RUH AX.25
55098,BDSAT-2,145.85,active,BDSat2 VHF 9600 G3RUH AX.25
55098,BDSAT-2,436.025,active,Mode U/U - GFSK9k6 Digipeater - AX.25 G3RUH
55098,BDSAT-2,145.85,active,Mode V/V - GFSK9k6 Digipeater - AX.25 G3RUH
99339,BeaverCube,401.5,active,Mode U 2FSK
99339,BeaverCube,1616.25,active,Mode L GlobalStar
99339,BeaverCube,1611.25,active,Mode L GlobalStar 2 NA
42736,BEEAGLESAT,437.37,active,TLM GMSK
42736,BEEAGLESAT,437.373,active,CW TLM Drifted
35933,BEESAT,435.95,inactive,TLM (broken)
35933,BEESAT,435.95,inactive,CW Beacon (F2A)
35933,BEESAT,435.95,active,"DIGI (Mobitex, idle mode: 10 sec interval)"
99803,BEESAT-10,435.95,active,Mode U GMSK1k2 TLM
99804,BEESAT-11,435.95,active,Mode U GMSK1k2 TLM
99805,BEESAT-12,435.95,active,Mode U GMSK1k2 TLM
99806,BEESAT-13,435.95,active,Mode U GMSK1k2 TLM
39136,BEESAT-2,435.9485,inactive,CW Beacon (F2A)
39136,BEESAT-2,435.9485,active,"TLM (Mobitex, interval TBD)"
39136,BEESAT-2,435.9485,inactive,"DIGI (Mobitex-NX, idle mode: 10 sec interval)"
39135,BEESAT-3,435.95,active,Telem
41619,BEESAT-4,435.95,inactive,CW Beacon (F2A)
41619,BEESAT-4,435.95,active,"TLM (Mobitex-NX, TX over Europe)"
41619,BEESAT-4,435.95,inactive,DIGI (Mobitex-NX)
99730,BEESAT-5,435.95,active,Mode U - GMSK1k2 TLM (Mobitex)
99730,BEESAT-5,435.95,active,Mode U - GMSK2k4 TLM (Mobitex)
99730,BEESAT-5,435.95,active,Mode U - GMSK4k8 TLM (Mobitex)
99729,BEESAT-6,435.95,active,Mode U - GMSK1k2 TLM (Mobitex)
99729,BEESAT-6,435.95,active,Mode U - GMSK2k4 TLM (Mobitex)
99729,BEESAT-6,435.95,active,Mode U - GMSK4k8 TLM (Mobitex)
99728,BEESAT-7,435.95,active,Mode U - GMSK1k2 TLM (Mobitex)
99728,BEESAT-7,435.95,active,Mode U - GMSK2k4 TLM (Mobitex)
99728,BEESAT-7,435.95,active,Mode U - GMSK4k8 TLM (Mobitex)
99727,BEESAT-8,435.95,active,Mode U - GMSK1k2 TLM (Mobitex)
99727,BEESAT-8,435.95,active,Mode U - GMSK2k4 TLM (Mobitex)
99727,BEESAT-8,435.95,active,Mode U - GMSK4k8 TLM (Mobitex)
44412,BEESAT-9,435.95,active,Mode U GMSK4k8 TLM
44412,BEESAT-9,435.95,active,Mode U CW Beacon
44412,BEESAT-9,435.95,active,Mode U GMSK9k6 TLM
43591,BHUTAN-1,437.375,active,CW BEACON
43591,BHUTAN-1,145.825,active,APRS digipeater
49272,Binar-1,437.292,inactive,9k6 GMSK Telemetry
49272,Binar-1,437.292,active,1k2 GMSK Telemetry
42823,BIRD-B,437.372,active,TLM CW
42823,BIRD-B,437.375,active,TLM 9k6 FSK
42823,BIRD-B,437.375,active,TLM 1k2 AFSK
42822,BIRD-M,437.372,active,TLM CW
42822,BIRD-M,437.375,active,TLM 9k6 FSK
42822,BIRD-M,437.375,active,TLM 1k2 AFSK
55015,Birkeland,401.5,active,Mode U - TLM
55015,Birkeland,2206.5,active,Wideband data
41604,BIROS,437.525,active,Mode U TLM
40968,BISONSAT,437.3755,active,Telemetry
39398,BLACK KNIGHT-1,437.345,active,Telem
42786,BLUE DIAMOND,401.15,active,Downlink
53807,BLUEWALKER-3,437.5,active,Mode U 2k4 TLM
53807,BLUEWALKER-3,437.5,inactive,Mode U 9k6 TLM
53807,BLUEWALKER-3,400.575,active,UHD1
53807,BLUEWALKER-3,763,active,Service 1
53807,BLUEWALKER-3,892,active,Service 2
53807,BLUEWALKER-3,2026,active,Downlink 1
53807,BLUEWALKER-3,2210,active,Downlink 2
53807,BLUEWALKER-3,2245,active,Mode S TTC
53807,BLUEWALKER-3,759.7,active,Channel 62
46922,Bobcat-1,436.6,inactive,Mode U - FSK 9k6 TLM
46922,Bobcat-1,436.6,inactive,Groundstation Downlink
46922,Bobcat-1,436.6,inactive,Mode U - MSK75k Baud
46922,Bobcat-1,436.6,inactive,Mode U - FSK38k4
46922,Bobcat-1,436.6,inactive,Mode U - FSK 19k2 TLM
46922,Bobcat-1,436.6,active,Mode U - FSK57k6 Baudrate Testing
46922,Bobcat-1,436.6,active,Mode U - FSK 1k2 TLM
44355,BRICSat-2,145.825,active,Mode V/V AFSK1k2 APRS Digipeater
44355,BRICSat-2,437.6,active,Mode U FSK9k6 TLM
48876,BRIK-II,2285,active,S-Band
43813,BRIO,400.55,active,9600 GMSK
39091,BRITE-AUSTRIA,2234.4,active,Mode S - Telemetry
39431,BRITE-PL,2234.4,active,Downlink S
39431,BRITE-PL,437.365,active,Downlink U
40119,BRITE-PL 2,2234.3991,inactive,Mode S - Telemetry
46943,BRO 3,401.735,active,Mode U
46943,BRO 3,401.735,active,Mode U 9k6
46943,BRO 3,401.735,invalid,Downlink
49066,BRO 4,401.17,invalid,Telemetry
49066,BRO 4,401.735,active,Mode U - TLM
51061,BRO-5,401.735,active,Mode U - FSK4k8 AX.100
52422,BRO-6,401.735,active,Mode U - TLM
52174,BRO-7,401.735,active,Mode U - TLM
55011,BRO-8,401.735,active,Mode U - TLM
44312,Bufeng-1A,401.126,active,Mode U - Possibly Downlink
40014,BUGSAT-1,437.445,active,437.445 AFSK 1200bps
40014,BUGSAT-1,437.445,active,437.445 GMSK 9600bps
40014,BUGSAT-1,437.445,active,AX.25 beacon
41909,BY70-1,436.2,inactive,FM Transponder U/V
41909,BY70-1,436.2,inactive,BPSK Telemetry / Image downlink
45857,BY70-2,436.2,active,Transponder V/U Analog FM to BPSK Codec2
46839,BY70-3,437.443,active,Mode U - BPSK8k TLM
46839,BY70-3,437.6,active,Mode U - BPSK9k6 TLM
99759,CACTUS-1,434.031,active,Mode U
41475,CADRE,437.485,active,Mode U TLM
